work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2025,MI,FT,Engineer,103000.0,US,100,US,M
2025,MI,FT,Software Engineer,180000.0,US,0,US,M
2025,MI,FT,Software Engineer,150000.0,US,0,US,M
2025,MI,FT,Software Engineer,180400.0,US,0,US,M
2025,MI,FT,Software Engineer,84200.0,US,0,US,M
2025,MI,FT,Software Engineer,258000.0,US,0,US,M
2025,SE,FT,Software Engineer,304200.0,US,0,US,M
2025,SE,FT,Software Engineer,139900.0,US,0,US,M
2025,MI,FT,Engineer,328500.0,US,0,US,M
2025,MI,FT,Engineer,239900.0,US,0,US,M
2025,SE,FT,Research Scientist,240240.0,US,0,US,M
2025,SE,FT,Research Scientist,207185.0,US,0,US,M
2025,SE,FT,Developer,53164.0,GB,0,GB,M
2025,SE,FT,Developer,46835.0,GB,0,GB,M
2025,EX,FT,Postdoctoral Research Fellow,125877.0,AU,0,AU,M
2025,EX,FT,Postdoctoral Research Fellow,83198.0,AU,0,AU,M
2025,SE,FT,Director,260000.0,US,100,US,M
2025,SE,FT,Director,180000.0,US,100,US,M
2025,EN,FT,Business Analyst,120000.0,US,100,US,M
2025,EN,FT,Business Analyst,103000.0,US,100,US,M
2025,MI,FT,Software Engineer,123050.0,US,0,US,M
2025,MI,FT,Software Engineer,85000.0,US,0,US,M
2025,SE,FT,Architect,180000.0,US,100,US,M
2025,SE,FT,Architect,150000.0,US,100,US,M
2025,SE,FT,Analyst,138510.0,AU,0,AU,M
2025,SE,FT,Analyst,125693.0,AU,0,AU,M
2025,EN,FT,Analyst,122058.0,AU,0,AU,M
2025,EN,FT,Analyst,110266.0,AU,0,AU,M
2025,MI,FT,Engineer,155000.0,US,0,US,M
2025,MI,FT,Engineer,142418.0,US,0,US,M
2025,MI,FT,Manager,174700.0,US,0,US,M
2025,MI,FT,Manager,148495.0,US,0,US,M
2025,MI,FT,Manager,115000.0,US,0,US,M
2025,MI,FT,Manager,105000.0,US,0,US,M
2025,SE,FT,Director,344500.0,US,0,US,M
2025,SE,FT,Director,185500.0,US,0,US,M
2025,SE,FT,AI Engineer,37642.0,SK,0,SK,M
2025,SE,FT,Machine Learning Engineer,325000.0,US,0,US,M
2025,SE,FT,Machine Learning Engineer,200000.0,US,0,US,M
2025,SE,FT,Machine Learning Engineer,251600.0,US,100,US,M
2025,SE,FT,Machine Learning Engineer,96800.0,US,100,US,M
2025,MI,FT,Manager,94936.0,GB,0,GB,M
2025,MI,FT,Manager,82278.0,GB,0,GB,M
2025,SE,FT,Data Architect,193542.0,US,0,US,M
2025,SE,FT,Data Architect,175947.0,US,0,US,M
2025,SE,FT,Applied Scientist,251600.0,US,0,US,M
2025,SE,FT,Applied Scientist,120100.0,US,0,US,M
2025,SE,FT,Statistical Programmer,143750.0,US,0,US,M
2025,SE,FT,Statistical Programmer,106250.0,US,0,US,M
2025,SE,FT,Data Analysis,215800.0,US,0,US,M
2025,SE,FT,Data Analysis,128400.0,US,0,US,M
2025,EN,FT,Data Analyst,90475.0,US,0,US,M
2025,EN,FT,Data Analyst,72380.0,US,0,US,M
2025,EN,FT,Data Analyst,180379.0,GB,0,GB,M
2025,EN,FT,Data Analyst,180379.0,GB,0,GB,M
2025,MI,FT,Postdoctoral Researcher,43104.0,ES,0,ES,M
2025,SE,FT,Engineer,223400.0,US,0,US,M
2025,SE,FT,Engineer,96800.0,US,0,US,M
2025,MI,FT,Data Scientist,158200.0,US,0,US,M
2025,MI,FT,Data Scientist,69000.0,US,0,US,M
2025,SE,FT,Data Scientist,263300.0,US,0,US,M
2025,SE,FT,Data Scientist,158000.0,US,0,US,M
2025,MI,FT,Data Scientist,139500.0,US,100,US,M
2025,MI,FT,Data Scientist,93000.0,US,100,US,M
2025,SE,FT,Data Engineer,158000.0,US,0,US,M
2025,SE,FT,Data Engineer,105400.0,US,0,US,M
2025,MI,FT,Data Engineer,148300.0,US,0,US,M
2025,EX,FT,Product Manager,210000.0,US,0,US,M
2025,EX,FT,Product Manager,125000.0,US,0,US,M
2025,MI,FT,Manager,184200.0,US,0,US,M
2025,MI,FT,Manager,112800.0,US,0,US,M
2025,SE,FT,Technical Lead,185000.0,US,0,US,M
2025,SE,FT,Technical Lead,130000.0,US,0,US,M
2025,SE,FT,Engineering Manager,325000.0,US,0,US,M
2025,SE,FT,Engineering Manager,225000.0,US,0,US,M
2025,SE,FT,Engineer,84000.0,US,0,US,M
2025,SE,FT,Engineer,74000.0,US,0,US,M
2025,SE,FT,Manager,305000.0,US,100,US,M
2025,SE,FT,Manager,140700.0,US,100,US,M
2025,SE,FT,Analyst,150000.0,US,100,US,M
2025,SE,FT,Analyst,85000.0,US,100,US,M
2025,SE,FT,Principal Scientist,235750.0,US,0,US,M
2025,SE,FT,Principal Scientist,137000.0,US,0,US,M
2025,MI,FT,Data Analyst,163762.0,US,0,US,M
2025,MI,FT,Data Analyst,148762.0,US,0,US,M
2025,EN,FT,Data Analyst,132400.0,US,0,US,M
2025,EN,FT,Data Analyst,88200.0,US,0,US,M
2025,EN,FT,Data Analyst,101200.0,US,0,US,M
2025,EN,FT,Data Analyst,82800.0,US,0,US,M
2025,EN,FT,Data Analyst,160000.0,US,100,US,M
2025,EN,FT,Data Analyst,130000.0,US,100,US,M
2025,MI,FT,Data Engineer,111700.0,US,0,US,M
2025,MI,FT,Data Engineer,81200.0,US,0,US,M
2025,EN,FT,Data Management Specialist,74000.0,US,0,US,M
2025,EN,FT,Data Management Specialist,46400.0,US,0,US,M
2025,MI,FT,Data Manager,173300.0,US,0,US,M
2025,MI,FT,Data Manager,86700.0,US,0,US,M
2025,SE,FT,Data Product Manager,185000.0,US,0,US,M
2025,SE,FT,Data Product Manager,145000.0,US,0,US,M
2025,MI,FT,Developer,70000.0,US,0,US,M
2025,SE,FT,Engineer,240000.0,US,0,US,M
2025,SE,FT,Engineer,205000.0,US,0,US,M
2025,SE,FT,Lead Engineer,200000.0,US,0,US,M
2025,SE,FT,Lead Engineer,170000.0,US,0,US,M
2025,EN,FT,Analyst,93912.0,CA,0,CA,M
2025,EN,FT,Analyst,74760.0,CA,0,CA,M
2025,EX,FT,Director,274230.0,US,0,US,M
2025,EX,FT,Director,174500.0,US,0,US,M
2025,SE,FT,Analytics Lead,241340.0,US,0,US,M
2025,SE,FT,Analytics Lead,153600.0,US,0,US,M
2025,SE,FT,Solution Architect,230000.0,US,100,US,M
2025,SE,FT,Solution Architect,190000.0,US,100,US,M
2025,SE,FT,Engineer,149600.0,US,0,US,M
2025,SE,FT,Engineer,108800.0,US,0,US,M
2025,EX,FT,Head of Data,300000.0,US,0,US,M
2025,EX,FT,Head of Data,144400.0,US,0,US,M
2025,MI,FT,AI Scientist,225000.0,US,0,US,M
2025,MI,FT,AI Scientist,135000.0,US,0,US,M
2025,SE,FT,Consultant,162400.0,US,0,US,M
2025,SE,FT,Consultant,95600.0,US,0,US,M
2025,MI,FT,Data Engineer,109250.0,US,0,US,M
2025,MI,FT,Data Engineer,80750.0,US,0,US,M
2025,MI,FT,Data Engineer,63291.0,GB,0,GB,M
2025,MI,FT,Data Engineer,50000.0,GB,0,GB,M
2025,SE,FT,Product Manager,212850.0,US,0,US,M
2025,SE,FT,Product Manager,123500.0,US,0,US,M
2025,SE,FT,Data Scientist,190000.0,US,0,US,M
2025,SE,FT,Data Scientist,160000.0,US,0,US,M
2025,SE,FT,Manager,291500.0,US,0,US,M
2025,SE,FT,Manager,169500.0,US,0,US,M
2025,MI,FT,Data Analyst,130425.0,US,0,US,M
2025,MI,FT,Data Analyst,72150.0,US,0,US,M
2025,SE,FT,AI Engineer,237100.0,US,0,US,M
2025,SE,FT,AI Engineer,111100.0,US,0,US,M
2025,MI,FT,AI Engineer,220000.0,US,0,US,M
2025,MI,FT,AI Engineer,135000.0,US,0,US,M
2025,EN,FT,Data Management Analyst,113000.0,US,0,US,M
2025,EN,FT,Data Management Analyst,63600.0,US,0,US,M
2025,MI,FT,Data Management Associate,71000.0,US,100,US,M
2025,MI,FT,Data Management Associate,63000.0,US,100,US,M
2025,SE,FT,Analyst,170760.0,US,0,US,M
2025,SE,FT,Analyst,113840.0,US,0,US,M
2025,SE,FT,Machine Learning Engineer,328600.0,US,0,US,M
2025,SE,FT,Machine Learning Engineer,223700.0,US,0,US,M
2025,SE,FT,Machine Learning Engineer,193000.0,US,100,US,M
2025,SE,FT,Machine Learning Engineer,220000.0,US,100,US,M
2025,SE,FT,Machine Learning Engineer,158642.0,US,100,US,M
2025,SE,FT,Machine Learning Engineer,220000.0,US,0,US,M
2025,SE,FT,Machine Learning Engineer,137500.0,US,0,US,M
2025,SE,FT,Engineer,241900.0,US,0,US,M
2025,SE,FT,Engineer,158000.0,US,0,US,M
2025,MI,FT,Engineer,172929.0,US,0,US,M
2025,MI,FT,Engineer,138343.0,US,0,US,M
2025,SE,FT,Architect,157208.0,US,0,US,M
2025,SE,FT,Architect,125766.0,US,0,US,M
2025,MI,FT,Engineer,205000.0,US,100,US,M
2025,MI,FT,Engineer,162400.0,US,100,US,M
2025,SE,FT,Engineer,300000.0,US,0,US,M
2025,SE,FT,Engineer,144400.0,US,0,US,M
2025,EN,FT,Software Engineer,205000.0,US,100,US,M
2025,EN,FT,Software Engineer,155605.0,US,100,US,M
2025,SE,FT,Systems Engineer,197342.0,US,0,US,M
2025,SE,FT,Systems Engineer,129611.0,US,0,US,M
2025,MI,FT,Engineer,206860.0,US,0,US,M
2025,MI,FT,Engineer,146520.0,US,0,US,M
2025,EN,FT,Analyst,100000.0,US,0,US,M
2025,EN,FT,Analyst,66000.0,US,0,US,M
2025,MI,FT,Manager,143293.0,US,0,US,M
2025,MI,FT,Manager,113254.0,US,0,US,M
2025,SE,FT,Analytics Lead,183500.0,US,0,US,M
2025,SE,FT,Analytics Lead,133500.0,US,0,US,M
2025,SE,FT,Analyst,146000.0,US,0,US,M
2025,SE,FT,Analyst,106000.0,US,0,US,M
2025,SE,FT,Consultant,149400.0,US,0,US,M
2025,SE,FT,Consultant,84000.0,US,0,US,M
2025,EN,FT,Analyst,64000.0,US,0,US,M
2025,MI,FT,Manager,165000.0,US,0,US,M
2025,SE,FT,Manager,154000.0,US,0,US,M
2025,SE,FT,Manager,112000.0,US,0,US,M
2025,EN,FT,Engineer,110000.0,US,0,US,M
2025,EN,FT,Engineer,80000.0,US,0,US,M
2025,MI,FT,Data Specialist,164000.0,US,0,US,M
2025,MI,FT,Data Specialist,82000.0,US,0,US,M
2025,SE,FT,Data Governance,186400.0,US,0,US,M
2025,SE,FT,Data Governance,111800.0,US,0,US,M
2025,MI,FT,Data Management,66200.0,US,100,US,M
2025,MI,FT,Data Management,48900.0,US,100,US,M
2025,MI,FT,Associate,219650.0,US,0,US,M
2025,MI,FT,Associate,146955.0,US,0,US,M
2025,MI,FT,Data Product Manager,196800.0,US,100,US,M
2025,MI,FT,Data Product Manager,123200.0,US,100,US,M
2025,MI,FT,Associate,195000.0,US,0,US,M
2025,MI,FT,Associate,180000.0,US,0,US,M
2025,MI,FT,Data Scientist,172517.0,US,0,US,M
2025,MI,FT,Data Scientist,141150.0,US,0,US,M
2025,MI,FT,Engineer,225000.0,US,0,US,M
2025,MI,FT,Engineer,190000.0,US,0,US,M
2025,MI,FT,Associate,235300.0,US,100,US,M
2025,MI,FT,Associate,84400.0,US,100,US,M
2025,EN,FT,Data Analyst,116000.0,US,0,US,M
2025,EN,FT,Data Analyst,83400.0,US,0,US,M
2025,MI,FT,Research Scientist,97800.0,US,100,US,M
2025,MI,FT,Research Scientist,71100.0,US,100,US,M
2025,SE,FT,Engineer,203000.0,US,0,US,M
2025,SE,FT,Engineer,101000.0,US,0,US,M
2025,SE,FT,Engineer,359527.0,US,0,US,M
2025,SE,FT,Engineer,216521.0,US,0,US,M
2025,EX,FT,Director of Data,314000.0,US,0,US,M
2025,EX,FT,Director of Data,241000.0,US,0,US,M
2025,EN,FT,Data Analyst,140920.0,CA,0,CA,M
2025,EN,FT,Data Analyst,75880.0,CA,0,CA,M
2025,EN,FT,Data Analyst,116900.0,US,0,US,M
2025,EN,FT,Data Analyst,62900.0,US,0,US,M
2025,SE,FT,Solutions Architect,235750.0,US,0,US,M
2025,SE,FT,Solutions Architect,148000.0,US,0,US,M
2025,MI,FT,Associate,275000.0,US,0,US,M
2025,MI,FT,Associate,194500.0,US,0,US,M
2025,SE,FT,Data Governance Specialist,159850.0,US,0,US,M
2025,SE,FT,Data Governance Specialist,110500.0,US,0,US,M
2025,SE,FT,Manager,196123.0,US,0,US,M
2025,SE,FT,Data Scientist,180000.0,US,0,US,M
2025,SE,FT,Data Scientist,90000.0,US,0,US,M
2025,MI,FT,Data Operations,100000.0,US,0,US,M
2025,MI,FT,Data Operations,63000.0,US,0,US,M
2025,MI,FT,Data Specialist,92000.0,US,0,US,M
2025,MI,FT,Data Specialist,74000.0,US,0,US,M
2025,SE,FT,Data Engineer,205270.0,CA,0,CA,M
2025,SE,FT,Data Engineer,110530.0,CA,0,CA,M
2025,SE,FT,Machine Learning Engineer,150000.0,US,0,US,M
2025,SE,FT,AI Architect,204100.0,US,0,US,M
2025,SE,FT,AI Architect,110000.0,US,0,US,M
2025,SE,FT,Solutions Architect,235750.0,US,100,US,M
2025,SE,FT,Solutions Architect,148000.0,US,100,US,M
2025,EX,FT,Director,75000.0,US,0,US,M
2025,EX,FT,Director,70000.0,US,0,US,M
2025,SE,FT,Software Engineer,216000.0,US,0,US,M
2025,SE,FT,Software Engineer,108000.0,US,0,US,M
2025,SE,FT,Analyst,124800.0,US,100,US,M
2025,SE,FT,Analyst,76128.0,US,100,US,M
2025,EN,FT,Software Developer,129300.0,CA,0,CA,M
2025,EN,FT,Software Developer,69700.0,CA,0,CA,M
2025,MI,FT,Software Developer,143400.0,CA,0,CA,M
2025,MI,FT,Software Developer,77200.0,CA,0,CA,M
2025,SE,FT,Analyst,95000.0,US,0,US,M
2025,SE,FT,Analyst,80000.0,US,0,US,M
2025,SE,FT,Software Engineer,179400.0,US,0,US,M
2025,SE,FT,Software Engineer,90100.0,US,0,US,M
2025,SE,FT,Manager,163300.0,US,0,US,M
2025,SE,FT,Manager,138300.0,US,0,US,M
2025,SE,FT,Software Engineer,172500.0,US,0,US,M
2025,SE,FT,Software Engineer,86700.0,US,0,US,M
2025,MI,FT,Engineer,157550.0,US,0,US,M
2025,MI,FT,Engineer,95200.0,US,0,US,M
2025,MI,FT,Analyst,101657.0,US,0,US,M
2025,MI,FT,Analyst,91657.0,US,0,US,M
2025,EN,FT,Data Analyst,130000.0,US,0,US,M
2025,EN,FT,Data Analyst,70000.0,US,0,US,M
2025,SE,FT,Solutions Architect,287500.0,US,100,US,M
2025,SE,FT,Solutions Architect,184000.0,US,100,US,M
2025,SE,FT,Manager,237000.0,US,0,US,M
2025,SE,FT,Manager,148000.0,US,0,US,M
2025,SE,FT,Software Engineer,220000.0,US,0,US,M
2025,SE,FT,Software Engineer,110000.0,US,0,US,M
2025,SE,FT,Analyst,136800.0,CA,0,CA,M
2025,SE,FT,Analyst,91200.0,CA,0,CA,M
2025,EN,FT,Data Analyst,120000.0,US,100,US,M
2025,EN,FT,Data Analyst,80000.0,US,100,US,M
2025,SE,FT,Data Analyst,171129.0,US,0,US,M
2025,SE,FT,Data Analyst,110405.0,US,0,US,M
2025,EN,FT,Data Analyst,141000.0,US,0,US,M
2025,EN,FT,Data Analyst,61900.0,US,0,US,M
2025,SE,FT,Member of Technical Staff,350000.0,US,0,US,L
2025,SE,FT,Member of Technical Staff,120000.0,US,0,US,L
2025,SE,FT,Data Engineer,209000.0,CA,100,CA,M
2025,SE,FT,Data Engineer,142000.0,CA,100,CA,M
2025,SE,FT,Data Engineer,255000.0,US,0,US,M
2025,SE,FT,Data Engineer,204000.0,US,0,US,M
2025,SE,FT,Data Engineer,115000.0,US,0,US,M
2025,SE,FT,Data Engineer,100000.0,US,0,US,M
2025,MI,FT,Data Engineer,205600.0,US,0,US,L
2025,MI,FT,Data Engineer,118900.0,US,0,US,L
2025,SE,FT,Data Engineer,157000.0,US,100,US,M
2025,SE,FT,Engineering Manager,253000.0,US,0,US,M
2025,SE,FT,Engineering Manager,184000.0,US,0,US,M
2025,SE,FT,AI Architect,351800.0,US,0,US,M
2025,SE,FT,AI Architect,230700.0,US,0,US,M
2025,MI,FT,Machine Learning Engineer,223600.0,US,0,US,L
2025,MI,FT,Machine Learning Engineer,129300.0,US,0,US,L
2025,SE,FT,Applied Scientist,223400.0,US,0,US,L
2025,SE,FT,Applied Scientist,136000.0,US,0,US,L
2025,MI,FT,Applied Scientist,223400.0,US,0,US,L
2025,MI,FT,Applied Scientist,136000.0,US,0,US,L
2025,MI,FT,Data Scientist,170000.0,US,100,US,M
2025,MI,FT,Data Scientist,136000.0,US,100,US,M
2025,MI,FT,Data Scientist,54865.0,GB,0,GB,M
2025,MI,FT,Data Scientist,49048.0,GB,0,GB,M
2025,MI,FT,Data Scientist,224000.0,US,0,US,M
2025,MI,FT,Data Scientist,112000.0,US,0,US,M
2025,MI,FT,Data Scientist,65090.0,US,0,US,M
2025,MI,FT,Data Scientist,41926.0,US,0,US,M
2025,EN,FT,Software Developer,48421.0,NL,0,NL,M
2025,EN,FT,Software Developer,33684.0,NL,0,NL,M
2025,MI,FT,Business Intelligence Engineer,165600.0,US,0,US,L
2025,MI,FT,Business Intelligence Engineer,74100.0,US,0,US,L
2025,SE,FT,Bioinformatician,145300.0,US,100,US,M
2025,SE,FT,Bioinformatician,116200.0,US,100,US,M
2025,SE,FT,Manager,374900.0,US,0,US,M
2025,SE,FT,Manager,305520.0,US,0,US,M
2025,EX,FT,Data Governance,270400.0,US,100,US,M
2025,EX,FT,Data Governance,195300.0,US,100,US,M
2025,SE,FT,Manager,132292.0,US,0,US,M
2025,SE,FT,Manager,93167.0,US,0,US,M
2025,SE,FT,Software Engineer,261500.0,US,100,US,L
2025,SE,FT,Software Engineer,151300.0,US,100,US,L
2025,SE,FT,Engineer,211750.0,US,0,US,M
2025,SE,FT,Engineer,154000.0,US,0,US,M
2025,MI,FT,Engineering Manager,260000.0,US,0,US,M
2025,MI,FT,Engineering Manager,210000.0,US,0,US,M
2025,SE,FT,Engineer,309000.0,US,0,US,M
2025,SE,FT,Engineer,142000.0,US,0,US,M
2025,SE,FT,Software Engineer,210526.0,US,0,US,M
2025,SE,FT,Software Engineer,157894.0,US,0,US,M
2025,MI,FT,Engineer,158000.0,US,0,US,M
2025,MI,FT,Engineer,69400.0,US,0,US,M
2025,SE,FT,Software Development Engineer,170600.0,US,0,US,M
2025,SE,FT,Software Development Engineer,93200.0,US,0,US,M
2025,SE,FT,Manager,223100.0,US,0,US,L
2025,SE,FT,Manager,129100.0,US,0,US,L
2025,SE,FT,Software Engineer,163350.0,CA,100,CA,M
2025,SE,FT,Software Engineer,126225.0,CA,100,CA,M
2025,SE,FT,Software Engineer,212000.0,US,100,US,M
2025,SE,FT,Software Engineer,126140.0,US,100,US,M
2025,SE,FT,Product Manager,260000.0,US,100,US,M
2025,SE,FT,Product Manager,187900.0,US,100,US,M
2025,SE,FT,Software Engineer,139000.0,CA,100,CA,M
2025,SE,FT,Software Engineer,94000.0,CA,100,CA,M
2025,EN,FT,Business Analyst,105000.0,US,100,US,M
2025,EN,FT,Business Analyst,75000.0,US,100,US,M
2025,SE,FT,Engineer,190000.0,US,100,US,M
2025,SE,FT,Engineer,150000.0,US,100,US,M
2025,SE,FT,Manager,190766.0,US,0,US,M
2025,SE,FT,Manager,153430.0,US,0,US,M
2025,MI,FT,Backend Engineer,120000.0,PL,100,PL,M
2025,MI,FT,Backend Engineer,90000.0,PL,100,PL,M
2025,EN,FT,Fraud Data Analyst,53571.0,CA,100,CA,S
2025,EN,FT,Admin & Data Analyst,52000.0,US,0,US,S
2025,SE,FT,DevOps Engineer,115000.0,PL,100,US,L
2025,SE,FT,Data Engineer 4,120000.0,ES,50,ES,S
2025,MI,FT,Data Scientist,86551.0,FR,0,FR,M
2025,SE,FT,Data Scientist,230000.0,US,0,US,M
2025,SE,FT,Data Scientist,150000.0,US,0,US,M
2025,MI,FT,Data Scientist,160000.0,US,0,US,M
2025,MI,FT,Data Scientist,125000.0,US,0,US,M
2025,SE,FT,Data Scientist,140000.0,US,0,US,M
2025,SE,FT,Data Scientist,154000.0,US,0,US,M
2025,SE,FT,Data Scientist,112000.0,US,0,US,M
2025,EX,FT,Director,223912.0,US,0,US,M
2025,SE,FT,Analyst,126000.0,CA,0,CA,M
2025,SE,FT,Analyst,56000.0,CA,0,CA,M
2025,SE,FT,Data Architect,128600.0,US,100,US,M
2025,SE,FT,Data Architect,77100.0,US,100,US,M
2025,MI,FT,Power BI Developer,100000.0,US,100,US,M
2025,MI,FT,Power BI Developer,95000.0,US,100,US,M
2025,EN,FT,Analyst,89400.0,US,0,US,M
2025,EN,FT,Analyst,71500.0,US,0,US,M
2025,MI,FT,Data Engineer,101265.0,GB,0,GB,M
2025,MI,FT,Data Engineer,94936.0,GB,0,GB,M
2025,MI,FT,Data Engineer,95000.0,US,100,US,M
2025,MI,FT,Data Engineer,75000.0,US,100,US,M
2025,MI,FT,Data Engineer,122177.0,US,0,US,M
2025,SE,FT,Solutions Architect,145000.0,US,0,US,M
2025,SE,FT,Solutions Architect,108750.0,US,0,US,M
2025,SE,FT,Analytics Engineer,196000.0,US,0,US,M
2025,SE,FT,Analytics Engineer,140000.0,US,0,US,M
2025,SE,FT,Analytics Engineer,107142.0,CA,0,CA,M
2025,SE,FT,Analytics Engineer,92857.0,CA,0,CA,M
2025,MI,FT,Software Engineer,385000.0,US,0,US,M
2025,MI,FT,Software Engineer,255000.0,US,0,US,M
2025,SE,FT,Machine Learning Scientist,215000.0,US,100,US,M
2025,SE,FT,Machine Learning Scientist,152000.0,US,100,US,M
2025,SE,FT,Machine Learning Engineer,226000.0,US,100,US,M
2025,SE,FT,Machine Learning Engineer,169000.0,US,100,US,M
2025,SE,FT,Manager,225000.0,US,100,US,M
2025,SE,FT,Manager,200000.0,US,100,US,M
2025,MI,FT,Machine Learning Scientist,244400.0,US,0,US,M
2025,MI,FT,Machine Learning Scientist,148100.0,US,0,US,M
2025,EN,FT,Data Analyst,65494.0,FR,0,FR,M
2025,MI,FT,Data Analyst,140000.0,US,100,US,M
2025,MI,FT,Data Analyst,100000.0,US,100,US,M
2025,SE,FT,Data Analyst,137640.0,US,0,US,M
2025,SE,FT,Data Analyst,93566.0,US,0,US,M
2025,EN,FT,Data Analyst,175000.0,US,0,US,M
2025,EN,FT,Data Analyst,125000.0,US,0,US,M
2025,SE,FT,Data Analyst,105000.0,US,0,US,M
2025,SE,FT,Data Analyst,95000.0,US,0,US,M
2025,EN,FT,Data Analyst,142000.0,US,100,US,M
2025,EN,FT,Data Analyst,115000.0,US,0,US,M
2025,EN,FT,Data Analyst,50000.0,US,0,US,M
2025,MI,FT,Data Analysis,136935.0,US,0,US,M
2025,MI,FT,Data Analysis,85660.0,US,0,US,M
2025,MI,FT,Data Analyst,116858.0,US,100,US,M
2025,MI,FT,Data Analyst,77905.0,US,100,US,M
2025,MI,FT,Developer,128000.0,US,0,US,M
2025,MI,FT,Developer,86000.0,US,0,US,M
2025,SE,FT,Manager,156000.0,CA,0,CA,M
2025,SE,FT,Manager,85000.0,CA,0,CA,M
2025,MI,FT,Engineer,211750.0,US,0,US,M
2025,MI,FT,Engineer,154000.0,US,0,US,M
2025,SE,FT,Product Manager,218750.0,US,0,US,M
2025,SE,FT,Product Manager,91000.0,US,0,US,M
2025,MI,FT,Manager,140000.0,US,0,US,M
2025,SE,FT,Research Scientist,181250.0,US,0,US,M
2025,SE,FT,Research Scientist,67000.0,US,0,US,M
2025,EN,FT,Product Manager,360000.0,US,100,US,M
2025,EN,FT,Product Manager,360000.0,US,100,US,M
2025,MI,FT,Product Designer,170000.0,US,100,US,M
2025,MI,FT,Product Designer,120000.0,US,100,US,M
2025,EX,FT,Developer,385000.0,US,0,US,M
2025,EX,FT,Developer,385000.0,US,0,US,M
2025,SE,FT,Software Engineer,180000.0,US,100,US,M
2025,SE,FT,Software Engineer,150000.0,US,100,US,M
2025,EX,FT,Bioinformatics Scientist,264000.0,US,0,US,M
2025,EX,FT,Bioinformatics Scientist,163200.0,US,0,US,M
2025,SE,FT,Analyst,101265.0,GB,0,GB,M
2025,SE,FT,Analyst,75949.0,GB,0,GB,M
2025,SE,FT,Solutions Architect,210600.0,US,100,US,M
2025,SE,FT,Solutions Architect,137400.0,US,100,US,M
2025,EX,CT,Director,202000.0,US,0,US,M
2025,EX,CT,Director,168000.0,US,0,US,M
2025,SE,FT,Engineer,198800.0,US,0,US,M
2025,SE,FT,Engineer,118700.0,US,0,US,M
2025,SE,FT,Engineer,215000.0,US,0,US,M
2025,SE,FT,Engineer,175000.0,US,0,US,M
2025,SE,FT,Software Engineer,286300.0,US,0,US,M
2025,SE,FT,Software Engineer,163600.0,US,0,US,M
2025,SE,FT,Software Engineer,130000.0,US,100,US,M
2025,SE,FT,Software Engineer,100000.0,US,100,US,M
2025,MI,FT,Application Developer,99640.0,US,0,US,M
2025,MI,FT,Application Developer,94640.0,US,0,US,M
2025,MI,FT,Solutions Engineer,126900.0,US,0,US,M
2025,MI,FT,Solutions Engineer,107865.0,US,0,US,M
2025,SE,FT,Engineer,135000.0,US,0,US,M
2025,SE,FT,Engineer,100000.0,US,0,US,M
2025,MI,FT,Software Engineer,145000.0,US,100,US,M
2025,MI,FT,Software Engineer,93000.0,US,100,US,M
2025,MI,FT,Manager,108570.0,US,100,US,M
2025,MI,FT,Manager,83900.0,US,100,US,M
2025,MI,FT,Analyst,100000.0,US,0,US,M
2025,SE,FT,Manager,230000.0,US,0,US,M
2025,MI,FT,Technical Recruiter,88607.0,GB,100,GB,M
2025,MI,FT,Technical Recruiter,63291.0,GB,100,GB,M
2025,SE,CT,Analyst,120000.0,US,0,US,M
2025,SE,CT,Analyst,100000.0,US,0,US,M
2025,EN,FT,Analyst,133500.0,US,0,US,M
2025,EN,FT,Analyst,89000.0,US,0,US,M
2025,MI,FT,Analyst,116858.0,US,100,US,M
2025,MI,FT,Analyst,77905.0,US,100,US,M
2025,SE,FT,Software Engineer,211750.0,US,0,US,M
2025,SE,FT,Software Engineer,154000.0,US,0,US,M
2025,MI,FT,Associate,204000.0,US,0,US,M
2025,MI,FT,Associate,182000.0,US,0,US,M
2025,SE,FT,Architect,190000.0,US,0,US,M
2025,SE,FT,Architect,142600.0,US,0,US,M
2025,SE,FT,Software Engineer,210000.0,US,0,US,M
2025,EX,FT,Director,300000.0,US,100,US,M
2025,EX,FT,Director,250000.0,US,100,US,M
2025,MI,FT,Engineer,130000.0,US,0,US,M
2025,MI,FT,Engineer,95000.0,US,0,US,M
2025,EN,FT,Analyst,52000.0,US,0,US,M
2025,EN,FT,Analyst,48000.0,US,0,US,M
2025,EN,FT,Analyst,145800.0,US,0,US,M
2025,EN,FT,Analyst,58250.0,US,0,US,M
2025,SE,FT,Consultant,126000.0,CA,0,CA,M
2025,SE,FT,Consultant,84000.0,CA,0,CA,M
2025,SE,FT,Software Engineer,225600.0,US,0,US,M
2025,SE,FT,Software Engineer,188000.0,US,0,US,M
2025,SE,FT,Software Engineer,244000.0,US,0,US,M
2025,SE,FT,Software Engineer,166000.0,US,0,US,M
2025,EN,FT,Data Analyst,101500.0,US,0,US,M
2025,EN,FT,Data Analyst,78500.0,US,0,US,M
2025,SE,FT,Data Analyst,99600.0,US,0,US,M
2025,SE,FT,Data Analyst,76600.0,US,0,US,M
2025,SE,FT,Data Analyst,145500.0,US,0,US,M
2025,SE,FT,Data Analyst,127500.0,US,0,US,M
2025,SE,CT,Data Engineer,50000.0,BR,100,BR,M
